,earnings,gender,age,region,education,degree
649,21.63461494,female,36,Northeast,14,highschool
650,17.30769157,male,34,Northeast,13,highschool
651,28.84615326,female,38,Northeast,16,highschool
652,20.67307663,female,41,Northeast,12,highschool
653,31.43491173,male,61,Northeast,13,highschool
654,5.769230843,female,53,Northeast,11,highschool
655,21.63461494,female,40,Northeast,14,highschool
656,14.70588207,male,47,Northeast,12,highschool
657,11.94278812,female,58,Northeast,10,highschool
658,14.42307663,female,37,Northeast,13,highschool
659,18.07692337,male,39,Northeast,16,highschool
660,46.15384674,male,38,Northeast,19,bachelor
661,24.51922989,female,45,Northeast,18,highschool
662,17.06730843,male,49,Northeast,12,highschool
663,28.84615326,female,41,Northeast,14,highschool
664,40.86538315,male,40,Northeast,14,highschool
665,44.23077011,male,40,Northeast,18,highschool
666,16.82692337,female,60,Northeast,12,highschool
667,22.72727203,male,60,Northeast,12,highschool
668,42.73504257,female,54,Northeast,16,highschool
669,21.63461494,male,49,Northeast,12,highschool
670,17.30769157,female,39,Northeast,12,highschool
671,10.57692337,female,40,Midwest,14,highschool
672,8.461538315,male,41,Northeast,16,highschool
673,33.33333206,female,44,Northeast,16,highschool
674,20.67307663,male,36,Northeast,16,highschool
675,19.23077011,female,31,Northeast,14,highschool
676,19.23077011,male,32,Northeast,12,highschool
677,14.42307663,female,34,Northeast,13,highschool
678,14.42307663,female,27,Northeast,16,highschool
679,9.615385056,male,40,Northeast,12,highschool
680,38.46154022,male,50,Northeast,16,highschool
681,26.92307663,male,56,Northeast,13,highschool
682,13.73626328,female,54,Northeast,13,highschool
683,12.01923084,male,48,Northeast,18,highschool
684,38.46154022,female,48,Northeast,19,bachelor
685,15.38461494,female,27,Northeast,18,highschool
686,12,male,45,Northeast,12,highschool
687,27.88461494,female,44,South,16,highschool
688,14.79289913,male,49,South,13,highschool
689,33.65384674,male,23,South,12,highschool
690,17.30769157,male,29,South,13,highschool
691,11.25,female,23,South,12,highschool
692,26.92307663,male,51,South,13,highschool
693,17.30769157,female,44,South,14,highschool
694,12.01923084,male,49,South,11,highschool
695,17.30769157,female,60,South,12,highschool
696,31.25,male,33,South,13,highschool
697,15.38461494,male,28,South,12,highschool
698,19.23077011,male,57,South,12,highschool
699,15.68627453,male,28,Midwest,16,highschool
700,2.884615421,female,55,South,14,highschool
701,18.22916603,male,39,South,8,highschool
702,3.205128193,male,52,Northeast,12,highschool
703,15.38461494,female,40,South,13,highschool
704,24.5,male,40,South,12,highschool
705,9.615385056,male,31,South,12,highschool
706,5.197504997,female,45,South,12,highschool
707,7.692307472,female,42,South,12,highschool
708,20.19230843,male,46,South,12,highschool
709,29.069767,male,46,South,16,highschool
710,20.19230843,male,47,South,16,highschool
711,17.67151833,female,45,South,14,highschool
712,26.92307663,female,44,South,18,highschool
713,20.7489872,female,33,Northeast,12,highschool
714,24.29149818,male,31,Northeast,12,highschool
715,12.82051277,female,41,Northeast,16,highschool
716,4.807692528,female,43,Northeast,12,highschool
717,26.44230843,male,39,Northeast,16,highschool
718,42.30769348,male,37,Northeast,19,bachelor
719,21.97802162,male,25,Northeast,13,highschool
720,15.46822739,female,25,Northeast,16,highschool
721,4.807692528,female,39,Northeast,12,highschool
722,15.13504314,male,46,Northeast,10,highschool
723,17.06730843,female,49,Northeast,18,highschool
724,16.34615326,male,32,Northeast,14,highschool
725,15.38461494,male,57,Northeast,14,highschool
726,12.14285755,female,63,South,12,highschool
727,19.23077011,male,50,South,12,highschool
728,19.23077011,female,41,South,13,highschool
729,37.82051468,male,53,Northeast,18,highschool
730,28.84615326,male,40,South,12,highschool
731,9.615385056,male,30,South,13,highschool
732,21.97802162,female,29,South,16,highschool
733,9.134614944,male,60,South,12,highschool
734,21.63461494,male,47,South,12,highschool
735,23.29881668,male,41,South,18,highschool
736,26.44230843,male,46,South,16,highschool
737,38.94230652,female,45,South,18,highschool
738,44.87179565,female,46,South,16,highschool
739,11.53846169,male,40,South,12,highschool
740,5.288461685,male,60,South,12,highschool
741,19.23077011,female,50,South,19,bachelor
742,11.96581173,female,44,Northeast,12,highschool
743,20.19230843,male,53,Northeast,12,highschool
744,9.134614944,female,53,Northeast,12,highschool
745,37.69230652,male,52,Northeast,16,highschool
746,15.38461494,female,33,Northeast,12,highschool
747,28.19711494,male,35,Northeast,18,highschool
748,13.18681335,female,37,Northeast,16,highschool
749,42.78845978,male,53,Northeast,14,highschool
750,14.42307663,female,46,Northeast,12,highschool
751,14.90384579,male,50,Northeast,12,highschool
752,7.5,female,47,Northeast,12,highschool
753,21.71288109,male,52,Northeast,16,highschool
754,16.34615326,female,35,Northeast,13,highschool
755,14.90384579,female,53,Northeast,12,highschool
756,23.55769157,male,52,Northeast,12,highschool
757,12.08791256,female,37,Northeast,12,highschool
758,16.23931694,male,39,Northeast,12,highschool
759,30.76922989,male,57,Northeast,16,highschool
760,8.653845787,female,21,Northeast,14,highschool
761,32.05128098,female,34,Northeast,16,highschool
762,14.42307663,female,40,Northeast,14,highschool
763,8.17307663,female,43,Northeast,12,highschool
764,14.42307663,male,55,Northeast,16,highschool
765,20,female,53,Northeast,18,highschool
766,26.15384674,female,43,Northeast,13,highschool
767,16.02564049,male,48,Northeast,14,highschool
768,23.82943153,male,41,Northeast,13,highschool
769,10.57692337,female,58,Northeast,10,highschool
770,28.84615326,male,59,Northeast,13,highschool
771,43.46154022,male,38,Northeast,10,highschool
772,11.92307663,female,50,Northeast,10,highschool
773,24.03846169,male,58,Northeast,13,highschool
774,14.59183693,female,27,Northeast,13,highschool
775,17.30769157,male,29,Northeast,16,highschool
776,16.66666603,female,57,Northeast,13,highschool
777,26.60256386,female,43,Northeast,12,highschool
778,30.76922989,male,42,Northeast,14,highschool
779,21.63461494,male,52,Northeast,12,highschool
780,15.38461494,female,54,Northeast,14,highschool
781,19.95192337,female,58,Northeast,12,highschool
782,31.25,female,54,Northeast,18,highschool
783,40.86538315,male,55,Northeast,18,highschool
784,31.25,male,41,Northeast,18,highschool
785,10.49890327,female,36,Northeast,16,highschool
786,28.84615326,male,44,Northeast,12,highschool
787,12.01923084,female,57,Northeast,14,highschool
788,5.769230843,male,55,Northeast,16,highschool
789,33.17307663,female,48,Northeast,16,highschool
790,30.30303001,female,48,Northeast,19,bachelor
791,5.769230843,female,30,South,16,highschool
792,12.5,male,31,South,16,highschool
793,3.846153736,male,35,Northeast,16,highschool
794,17.30769157,female,53,Northeast,16,highschool
795,9.401709557,male,55,Northeast,16,highschool
796,16.82692337,male,29,Northeast,14,highschool
797,16.82692337,female,28,Northeast,14,highschool
798,10.32966995,female,23,Northeast,16,highschool
799,23.07692337,male,33,Northeast,16,highschool
800,21.63461494,female,26,Northeast,16,highschool
801,14.40076923,male,49,Northeast,12,highschool
802,25.98290634,male,42,Northeast,12,highschool
803,15.86538506,male,24,Northeast,12,highschool
804,14.42307663,female,29,South,13,highschool
805,28.84615326,male,53,South,13,highschool
806,20.83333397,male,61,South,13,highschool
807,21.63461494,female,47,South,12,highschool
808,20.19230843,male,27,South,16,highschool
809,13.46153831,female,42,South,12,highschool
810,8.653845787,female,39,South,12,highschool
811,18.75,male,57,South,16,highschool
812,21.15384674,male,55,South,12,highschool
813,11.11111069,female,47,South,12,highschool
814,23.58299637,female,49,South,16,highschool
815,23.31730843,female,50,South,16,highschool
816,18.26922989,male,47,South,13,highschool
817,13.94230747,female,63,Northeast,12,highschool
818,11.92307663,female,46,Northeast,12,highschool
819,15.86538506,male,47,Northeast,13,highschool
820,11.18067932,female,42,Northeast,13,highschool
821,12.94378662,female,58,Northeast,14,highschool
822,21.63461494,male,53,Northeast,8,highschool
823,17.78846169,male,30,Northeast,12,highschool
824,17.78846169,female,42,Northeast,13,highschool
825,13.80670643,female,63,Northeast,13,highschool
826,14.42307663,male,64,Northeast,16,highschool
827,18.65384674,male,38,Northeast,13,highschool
828,27.27272797,male,61,Northeast,12,highschool
829,16.20370293,male,34,Northeast,14,highschool
830,13.05723476,female,46,Northeast,12,highschool
831,32,female,30,Northeast,18,highschool
832,21.15384674,male,36,Northeast,13,highschool
833,19.23077011,female,40,Northeast,12,highschool
834,36.15384674,male,40,Northeast,16,highschool
835,36.21794891,male,49,Northeast,16,highschool
836,18.26922989,male,25,Northeast,16,highschool
837,17.30769157,male,41,Northeast,13,highschool
838,19.23077011,male,29,Northeast,12,highschool
839,12.01923084,female,26,Northeast,13,highschool
840,17.69230843,male,50,Northeast,6,highschool
841,15.38461494,male,35,Northeast,12,highschool
842,12.5,female,33,Northeast,12,highschool
843,26.92307663,male,40,Northeast,16,highschool
844,26.49572563,male,45,Northeast,10,highschool
845,38.46154022,male,50,Northeast,18,highschool
846,38.46154022,male,30,Midwest,20,bachelor
847,7.051281929,male,45,Northeast,12,highschool
848,10,female,45,Northeast,12,highschool
849,12.88461494,female,62,Northeast,12,highschool
850,20.67307663,female,32,Northeast,12,highschool
851,7.264957428,male,35,Northeast,18,highschool
852,19.23077011,male,48,Northeast,16,highschool
853,18.75,male,63,Northeast,12,highschool
854,9.615385056,female,63,Northeast,12,highschool
855,26.44230843,male,34,Northeast,12,highschool
856,16.82692337,female,34,Northeast,14,highschool
857,6.410256386,female,32,Northeast,11,highschool
858,11,male,26,Northeast,9,highschool
859,8.791209221,female,52,Northeast,13,highschool
860,11.09467411,female,34,Northeast,13,highschool
861,24.03846169,female,52,Northeast,16,highschool
862,4.807692528,female,42,Northeast,11,highschool
863,10,female,33,Northeast,14,highschool
864,3.846153736,female,62,Northeast,12,highschool
865,17.96558762,female,24,Northeast,16,highschool
866,17.96558762,female,24,Northeast,16,highschool
867,40.10988998,female,51,South,18,highschool
868,22.77327919,male,34,South,18,highschool
869,26.82186317,female,33,South,18,highschool
870,23.68420982,female,49,South,18,highschool
871,17.30769157,female,48,South,13,highschool
872,22.11538506,male,45,South,12,highschool
873,13.46153831,male,34,South,12,highschool
874,7.396449566,female,25,South,13,highschool
875,19.23077011,male,35,South,14,highschool
876,18.75,female,31,South,14,highschool
877,33.17307663,male,47,South,16,highschool
878,32.21154022,male,42,South,14,highschool
879,27.88461494,female,41,South,16,highschool
880,19.23077011,female,50,South,14,highschool
881,37.69230652,male,34,South,12,highschool
882,14.27884579,female,28,South,14,highschool
883,18.75,male,28,South,12,highschool
884,16.20370293,female,25,South,12,highschool
885,23.55769157,female,34,Northeast,16,highschool
886,17.20647812,female,53,South,18,highschool
887,57.69230652,male,54,South,18,highschool
888,24.03846169,male,50,South,16,highschool
889,16.82692337,female,49,South,16,highschool
890,16.82692337,male,55,South,8,highschool
891,17.78846169,female,56,South,12,highschool
892,19.71153831,female,33,Northeast,16,highschool
893,10.57692337,male,37,Northeast,12,highschool
894,21.82952118,female,31,South,18,highschool
895,21.15384674,male,34,South,12,highschool
896,15.375,male,35,South,16,highschool
897,42.73504257,male,41,South,10,highschool
898,14.65201473,female,37,South,13,highschool
899,14.42307663,female,48,South,13,highschool
900,32.21154022,male,56,South,18,highschool
901,20.19230843,male,48,South,12,highschool
902,12.01923084,male,38,South,8,highschool
903,27.40384674,male,31,South,16,highschool
904,21.36752129,female,31,South,16,highschool
905,41.82692337,female,48,South,18,highschool
906,28.84615326,female,32,Northeast,18,highschool
907,48.07692337,male,33,Northeast,18,highschool
908,25,female,36,South,20,bachelor
909,22.89377213,male,63,South,18,highschool
910,29.12087822,female,52,South,13,highschool
911,26.92307663,female,37,South,18,highschool
912,14.42307663,female,32,South,12,highschool
913,13.24786282,male,31,Northeast,12,highschool
914,4.699999809,male,23,South,13,highschool
915,39.74359131,female,53,South,18,highschool
916,3.205128193,female,26,South,12,highschool
917,17.30769157,female,47,South,16,highschool
918,15.38461494,male,46,South,12,highschool
919,49.51922989,female,44,South,18,bachelor
920,26.92307663,female,41,South,20,highschool
921,3.461538553,male,39,West,20,bachelor
922,13.22115421,female,33,South,16,highschool
923,10,female,57,South,9,highschool
924,6,female,54,South,12,highschool
925,18.75,female,63,South,12,highschool
926,16.70040512,female,53,South,12,highschool
927,18.26922989,male,56,South,12,highschool
928,28.84615326,male,52,South,16,highschool
929,16.82692337,female,46,South,16,highschool
930,10.09615421,male,37,South,11,highschool
931,10,female,40,South,12,highschool
932,2.884615421,male,51,South,13,highschool
933,11.07692337,male,39,South,16,highschool
934,34.18803406,male,41,South,16,highschool
935,38.46154022,female,61,South,19,bachelor
936,8.012820244,male,27,South,16,highschool
937,15.38461494,female,27,South,16,highschool
938,12.01923084,female,27,South,13,highschool
939,25.96153831,female,60,South,14,highschool
940,9.615385056,female,53,South,12,highschool
941,30.76922989,male,54,South,12,highschool
942,43.26922989,female,53,South,16,highschool
943,19.23077011,female,56,South,14,highschool
944,15.38461494,male,51,Midwest,13,highschool
945,6.837606907,male,31,South,14,highschool
946,19.23077011,female,40,South,12,highschool
947,15,female,53,South,13,highschool
948,12.30769253,male,43,South,12,highschool
949,29.4871788,male,40,South,16,highschool
950,8.653845787,male,38,South,12,highschool
951,13.46153831,female,32,South,12,highschool
952,20.67307663,male,45,South,12,highschool
